timestamp,GR,PAR,Rn,Tair,Tsoil,RH,VPD,SWC,P,G,qc_G,Tau,qc_Tau_SSITC,qc_Tau_forGF,H,qc_H_SSITC,qc_H_forGF,LE,qc_LE_SSITC,qc_LE_forGF,NEE,qc_NEE_SSITC,qc_NEE_forGF,qc_NEE_forGF_UF,wind_speed,wind_dir,ustar,H_f,LE_f,NEE_uStar_f,ET_f,Reco_uStar,GPP_uStar_f,Reco_DT_uStar,GPP_DT_uStar
-,W*m-2,umol*m-2*s-1,W*m-2,degC,degC,%,hPa,%,mm,W*m-2,-,kg*m-1*s-2,#,-,W*m-2,#,-,W*m-2,#,-,umol*m-2*s-1,#,-,-,m*s-1,deg_from_north,m*s-1,W*m-2,W*m-2,umol*m-2*s-1,mm*hour-1,umol*m-2*s-1,umol*m-2*s-1,umol*m-2*s-1,umol*m-2*s-1
2023-07-30 13:30,418.16,788.837,353.025,18.8293,18.4701,91.4414,1.86034,15.252,0.599976,4.63221,0,-0.111871,1,1,-22.96719,2,2,211.325,1,1,0.89527,2,2,2,1.12461,171.139,0.308735,69.4778,211.325,-24.9477,0.309713,5.43466,30.3823,8.13713,27.2426
2023-07-30 14:00,820.586,1557.69,684.818,19.9413,18.6507,86.2187,3.2101,15.2751,0,5.57839,0,-0.103161,1,2,111.6015,0,1,221.9003,0,1,-23.3571,0,1,1,1.67791,123.606,0.297048,111.602,221.9,-26.7179,0.325561,5.49987,32.2177,8.17138,34.7827
2023-07-30 14:30,756.76,1473.64,609.28,21.2649,18.8742,82.283,4.47748,15.307,0,6.56464,0,-0.0472261,1,1,-22.3973,2,2,456.0484,1,2,-25.6007,1,1,1,0.839746,123.23,0.201471,30.0188,358.334,-25.6007,0.526402,5.5799,31.1806,8.21933,33.9312
2023-07-30 15:00,598.924,1187.36,460.066,21.8975,19.0094,79.5586,5.36975,15.3338,0,7.44809,0,-0.114406,1,1,64.6333,0,0,210.1904,0,0,-17.0565,0,0,0,0.914446,132.595,0.31392,64.6333,210.19,-17.0565,0.308964,5.63077,22.6873,8.23809,31.3739
2023-07-30 15:30,609.606,1204.58,456.845,22.4462,19.0812,74.3898,6.95602,15.3594,0,7.87111,0,-0.078949,1,1,80.9014,0,0,219.7085,0,0,-17.875922,0,0,0,0.577202,130.713,0.261041,80.9014,219.708,-17.8759,0.323127,5.66044,23.5364,8.23597,31.5474
2023-07-30 16:00,535.393,1060.78,390.248,22.9218,19.1645,67.8158,8.99731,15.3812,0,8.34473,0,-0.0804862,1,1,60.7037,0,0,188.0839,1,1,-17.898016,1,1,1,0.733983,70.2523,0.263738,60.7037,188.084,-17.898,0.276744,5.69411,23.5921,8.23743,30.0454
2023-07-30 16:30,447.186,891.968,317.238,23.2078,19.1946,67.0791,9.36374,15.3975,0,8.50717,0,-0.0545037,1,1,61.29367,0,0,201.79396,0,0,-17.033636,0,0,0,0.742927,106.228,0.217146,61.2937,201.794,-17.0336,0.296999,5.70982,22.7435,8.22151,27.9005
2023-07-30 17:00,323.281,648.052,211.668,23.229,19.2039,67.3159,9.30833,15.4104,0,8.3623,0,-0.0361772,1,1,31.39793,0,0,125.25701,0,0,-12.797341,0,0,0,0.726057,176.414,0.176946,31.3979,125.257,-12.7973,0.184356,5.71847,18.5158,8.19884,23.9406
2023-07-30 17:30,270.416,540.212,161.658,23.2515,19.2046,67.5957,9.24119,15.4198,0,8.15251,0,-0.0269931,1,1,-9.983196,2,2,165.26633,1,1,-12.009218,1,1,1,1.12115,164.457,0.152866,29.8659,165.266,-12.0092,0.243248,5.72419,17.7334,8.17339,21.7493
2023-07-30 18:00,121.582,245.433,44.795,22.8104,19.18,69.4063,8.49518,15.4264,0,7.81933,0,-0.044666,1,1,-18.38885,0,0,27.66969,0,0,-3.988631,0,0,0,1.22693,184.19,0.196506,-18.3889,27.6697,-3.98863,0.0407084,5.7213,9.70993,8.13985,12.9439
2023-07-30 18:30,61.2164,123.785,-5.06157,21.8593,19.1322,76.1318,6.25533,15.4319,0,7.28783,0,-0.0573,0,0,-42.7678,0,0,43.1992,0,0,2.669211,1,1,1,1.49271,205.186,0.22222,-42.7678,43.1992,2.66921,0.0634973,5.71049,3.04128,8.09899,7.49706
2023-07-30 19:00,44.35,78.8583,-13.2511,21.08,19.0703,79.2468,5.18565,15.4368,0,6.67299,0,-0.069991,0,0,-32.45295,1,1,17.63677,0,0,3.57126,1,1,1,1.52856,207.947,0.245236,-32.453,17.6368,3.57126,0.0259043,5.69488,2.12362,8.05379,5.66359
2023-07-30 19:30,42.2595,65.1039,-9.92811,20.5186,19.0084,79.9822,4.8321,15.4381,0,6.06402,0,-0.0550337,0,0,-33.6458,0,0,0.7368,0,0,1.616371,1,1,1,1.67343,228.594,0.217176,-33.6458,0.7368,1.61637,0.0010816,5.67926,4.06289,8.00874,5.41806
2023-07-30 20:00,0,0,-59.0993,19.9151,18.9192,84.0235,3.71538,15.4391,0,5.42309,0,-0.0377567,0,0,-27.3285,0,1,12.34803,2,2,3.007297,2,2,2,1.33313,222.127,0.17971,-27.3285,9.57414,5.66088,0.0140463,5.65437,-0.00651237,7.95528,0
2023-07-30 20:30,0,0,-53.0645,19.3913,18.7908,87.4115,2.83385,15.4387,0,4.4277,0,-0.0226343,0,0,-32.182,0,1,5.86606,2,2,5.013359,1,2,2,1.79084,232.012,0.139021,-32.182,9.72936,5.92622,0.0142668,5.61623,-0.309992,7.88981,0
2023-07-30 21:00,0,0,-35.9367,19.3932,18.6764,88.0627,2.68758,15.4384,0,3.52994,0,-0.027447,0,0,-21.475609,0,0,7.414097,0,0,4.97299,0,0,0,2.19849,258.819,0.153062,-21.4756,7.4141,4.97299,0.0108718,5.58289,0.609899,7.82903,0
2023-07-30 21:30,0,0,-47.8143,19.6582,18.5867,85.6326,3.28837,15.4351,0,2.91609,0,-0.0660775,0,0,-21.07924,0,0,-1.6402,0,0,2.63264,0,0,0,2.41552,279.513,0.237585,-21.0792,-1.6402,2.63264,-0.00240576,5.55793,2.92529,7.77621,0
2023-07-30 22:00,0,0,-43.0092,19.9441,18.5171,79.9003,4.68264,15.4322,0,2.48947,0,-0.174564,0,0,-46.87685,0,0,-3.5117,0,0,6.478034,0,0,0,2.47156,301.098,0.386165,-46.8768,-3.5117,6.47803,-0.0051522,5.53976,-0.93827,7.72981,0
2023-07-30 22:30,0,0,-69.555,19.7152,18.4609,77.8784,5.0811,15.4299,0,2.26353,0,-0.254648,0,0,-92.85122,0,0,65.6733,0,2,18.71795,0,0,0,2.45269,306.703,0.466132,-92.8512,10.0357,18.7179,0.0147206,5.52611,-13.1918,7.68769,0
2023-07-30 23:00,0,0,-73.0177,19.6299,18.3752,72.9814,6.1731,15.4274,0,1.83926,0,-0.320532,0,0,-100.57066,0,0,-2.3607,0,0,7.438496,0,0,0,2.65576,300.431,0.522651,-100.571,-2.3607,7.4385,-0.00346246,5.50253,-1.93596,7.63671,0
2023-07-30 23:30,0,0,-64.8909,18.9938,18.2816,73.9746,5.7154,15.4235,0,1.32015,0,-0.183298,0,0,-74.2679,0,0,0.6183,0,0,5.12586,0,0,0,2.22134,277.042,0.394736,-74.2679,0.6183,5.12586,0.000906309,5.47633,0.350468,7.58355,0
2023-07-31 00:00,0,0,-36.7334,18.1645,18.1681,78.4587,4.49137,15.4215,0,0.704323,0,-0.0591829,0,0,-53.3765,0,0,17.87832,0,0,8.59547,0,0,0,2.20737,251.169,0.223988,-53.3765,17.8783,8.59547,0.0261852,5.44349,-3.15198,7.52462,0
2023-07-31 00:30,0,0,-30.178,18.3157,18.0788,75.5836,5.13938,15.4169,0,0.186269,0,-0.147747,0,0,-39.30039,0,0,35.5759,1,1,8.520143,0,0,0,2.05303,299.189,0.353937,-39.3004,35.5759,8.52014,0.0521133,5.4188,-3.10135,7.47326,0
2023-07-31 01:00,0,0,-72.8634,18.1766,17.9974,73.5009,5.52928,15.4125,0,-0.12001,0,-0.062344,0,0,-27.80314,0,0,-13.6389,0,0,3.47466,0,0,0,1.93369,302.844,0.229881,-27.8031,-13.6389,3.47466,-0.0199762,5.39676,1.9221,7.42451,0
2023-07-31 01:30,0,0,-67.2688,17.5681,17.849,75.1807,4.98418,15.4077,0,-0.839237,0,-0.0288791,0,0,-42.7136,0,0,2.2154,0,0,5.449093,0,0,0,2.40381,270.205,0.156341,-42.7136,2.2154,5.44909,0.00324289,5.35246,-0.0966379,7.35599,0
2023-07-31 02:00,0,0,-63.535,16.9682,17.6865,77.0946,4.4286,15.4009,0,-1.82805,0,-0.244162,0,0,-96.9118,0,0,32.81152,0,0,12.51338,0,0,0,3.06945,282.204,0.453919,-96.9118,32.8115,12.5134,0.0480015,5.30362,-7.20976,7.28369,0
2023-07-31 02:30,0,0,-65.409,17.0283,17.5668,72.4616,5.34469,15.3942,0,-2.49878,0,-0.468903,0,0,-101.129799,0,0,36.1023,0,0,13.49822,0,0,0,2.97979,295.425,0.629049,-101.13,36.1023,13.4982,0.0528188,5.26906,-8.22916,7.22446,0
2023-07-31 03:00,0,0,-63.7503,16.8293,17.4531,72.4868,5.27283,15.3897,0,-2.9242,0,-0.168455,0,0,-59.34437,0,0,13.54073,0,0,3.84075,0,0,0,2.36924,283.588,0.37682,-59.3444,13.5407,3.84075,0.0198067,5.23656,1.39581,7.16732,0
2023-07-31 03:30,0,0,-64.3518,16.4271,17.3464,74.5777,4.74915,15.3803,0,-3.32795,0,-0.22182,0,0,-74.3063,0,0,29.6613,0,0,9.460094,0,0,0,2.49276,293.324,0.432106,-74.3063,29.6613,9.46009,0.0433703,5.20641,-4.25369,7.11251,0
2023-07-31 04:00,0,0,-57.6472,16.1066,17.2449,75.212,4.53702,15.3696,0,-3.68248,0,-0.113733,0,0,-43.7369,0,0,5.35187,0,0,3.721356,0,0,0,1.36697,283.152,0.309207,-43.7369,5.35187,3.72136,0.00782301,5.17801,1.45666,7.0595,0
2023-07-31 04:30,0.0986549,0.325234,-55.5254,16.0481,17.1207,75.1478,4.53182,15.3629,0,-4.10748,0,-0.0270165,1,1,-5.41087,1,2,-3.58657,2,2,-0.30502215,2,2,2,1.04424,300.701,0.150665,-29.7883,7.44858,5.36952,0.0108872,5.14225,-0.227273,7.00019,0.0137968
2023-07-31 05:00,16.1532,28.5806,-47.9685,15.606,16.9799,78.846,3.74991,15.3554,0,-4.80881,0,-0.0488923,0,0,-35.92075,0,0,20.16463,1,1,7.12619,0,0,0,2.17269,259.781,0.202565,-35.9208,20.1646,7.12619,0.0294611,5.10116,-2.02503,6.93643,2.15511
2023-07-31 05:30,46.2685,84.3887,-19.3506,15.0983,16.8926,82.8695,2.93929,15.348,0,-5.21583,0,-0.0232403,1,1,-23.72904,0,0,14.48216,1,1,3.425273,1,1,1,1.29068,261.088,0.139512,-23.729,14.4822,3.42527,0.0211486,5.07756,1.65229,6.88835,5.69042
2023-07-31 06:00,90.2562,161.765,20.1487,15.3621,16.8489,82.0448,3.13348,15.3417,0,-5.11412,0,-0.0897182,0,0,-18.15957,0,0,24.1299,0,0,-0.29496,1,1,1,1.61376,284.656,0.274213,-18.1596,24.1299,-0.29496,0.0352463,5.06813,5.36309,6.85292,9.96939
2023-07-31 06:30,118.406,221.391,39.0964,15.5949,16.8492,81.8223,3.22002,15.3367,0,-4.75487,0,-0.0560251,0,0,-2.70943,0,0,26.1907,0,0,-6.40029,0,0,0,1.78652,282.705,0.216748,-2.70943,26.1907,-6.40029,0.038265,5.07297,11.4733,6.83007,12.2722
2023-07-31 07:00,245.545,441.414,143.385,16.3996,16.8784,79.5223,3.81876,15.3333,0,-4.2875,0,-0.19551,0,0,21.229966,2,2,71.5035,0,0,-13.5559,0,0,0,1.63785,280.548,0.40541,57.7079,71.5035,-13.5559,0.104549,5.08722,18.6431,6.8154,19.9816
2023-07-31 07:30,232.375,424.287,125.678,16.9963,16.9645,76.2794,4.59439,15.3315,0,-3.35794,0,-0.206067,0,0,11.1175,2,2,74.51404,0,0,-13.78884,0,0,0,1.94156,280.506,0.416639,22.6748,74.514,-13.7888,0.109013,5.12006,18.9089,6.81668,19.3156
2023-07-31 08:00,466.769,833.594,315.925,17.9933,17.0657,70.0644,6.17481,15.3305,0,-2.36817,0,-0.37583,0,0,87.4583,0,0,107.6269,0,0,-18.79415,0,0,0,2.4627,286.537,0.563584,87.4583,107.627,-18.7941,0.157608,5.15799,23.9521,6.82204,27.6427
2023-07-31 08:30,613.958,1112.01,445.201,19.0984,17.2349,63.7441,8.01419,15.3294,0,-1.07005,0,-0.578324,0,0,127.614,0,0,206.8596,0,0,-25.59001,0,0,0,2.56555,279.731,0.700392,127.614,206.86,-25.59,0.303247,5.21852,30.8085,6.84623,30.7893
2023-07-31 09:00,669.193,1234.02,497.15,19.7087,17.4616,61.0759,8.93682,15.3279,0,0.851785,0,-0.37482,1,1,153.9381,0,0,286.08391,0,0,-32.459,0,0,0,1.62402,300.127,0.564412,153.938,286.084,-32.459,0.419633,5.29857,37.7576,6.88619,31.7192
2023-07-31 09:30,752.112,1387.77,566.956,20.1889,17.6999,59.486,9.58261,15.3284,0,3.23016,0,-0.195872,1,1,160.8372,0,0,247.47935,0,0,-19.3945035,0,0,0,1.28409,283.117,0.408361,160.837,247.479,-19.3945,0.363176,5.38319,24.7777,6.92899,32.9489
2023-07-31 10:00,668.731,1264.2,499.34,20.5448,17.8918,57.2865,10.3273,15.3345,0,5.10092,0,-0.128366,1,1,106.06085,0,0,196.63741,0,0,-15.14975,0,0,0,1.19181,8.92924,0.330775,106.061,196.637,-15.1498,0.288665,5.45285,20.6026,6.95845,31.5595
2023-07-31 10:30,762.55,1439.74,578.448,21.2971,17.9941,51.4554,12.2925,15.3303,0,5.23266,0,-0.503086,1,1,117.9455,1,1,333.0608,0,0,-21.97017,0,0,0,0.88887,358.204,0.655658,117.946,333.061,-21.9702,0.48929,5.49258,27.4627,6.96269,32.2619
2023-07-31 11:00,810.36,1520.8,626.062,21.9615,18.1009,45.545,14.3607,15.3249,0,5.57236,0,-0.320274,1,1,133.6134,0,0,188.9598,0,0,-23.49893,0,0,0,2.5061,288.205,0.52371,133.613,188.96,-23.4989,0.277774,5.53401,29.0329,6.96796,32.1164
2023-07-31 11:30,755.531,1437.58,586.743,22.3744,18.2296,44.745,14.9426,15.3177,0,5.98374,0,-0.333201,0,0,162.1352,0,0,393.96215,0,0,-37.60247,0,0,0,1.98932,253.846,0.534608,162.135,393.962,-37.6025,0.579363,5.58312,43.1856,6.97904,31.2381
2023-07-31 12:00,849.395,1612.46,654.325,22.9002,18.3296,41.0955,16.4457,15.3156,0,6.55316,0,-0.40569,0,0,128.1154,0,0,333.8299,0,0,-28.452747,0,0,0,2.36404,264.217,0.590471,128.115,333.83,-28.4527,0.491182,5.62262,34.0754,6.98198,31.771
2023-07-31 12:30,903.727,1733.6,699.229,23.4799,18.4908,39.3452,17.5377,15.3086,0,7.50171,0,-0.376633,1,2,231.2785,0,2,327.52348,0,2,-25.980288,0,2,2,2.39862,255.997,0.569548,209.841,333.487,-28.3507,0.490953,5.68342,34.0341,7.00146,31.8908
2023-07-31 13:00,868.88,1662.59,670.98,23.9259,18.6326,39.0419,18.1047,15.3032,0,8.24603,0,-0.416774,1,1,171.1153,0,0,377.02531,0,0,-28.464638,0,0,0,2.14925,260.765,0.599603,171.115,377.025,-28.4646,0.555289,5.73785,34.2025,7.01532,31.3424
2023-07-31 13:30,813.891,1571.25,622.955,23.96,18.7538,38.2362,18.3816,15.3003,0,8.84109,0,-0.30512,1,1,117.80703,0,0,317.52674,0,0,-20.646167,0,0,0,1.58836,291.487,0.51316,117.807,317.527,-20.6462,0.467674,5.78538,26.4315,7.02329,30.6748
2023-07-31 14:00,806.46,1565.24,612.391,24.472,18.8278,38.1319,18.9863,15.2991,0,9.03904,0,-0.288271,1,2,142.2427,0,2,415.4206,0,2,-23.099424,0,2,2,1.56944,236.356,0.499409,154.353,317.062,-27.3159,0.467221,5.81661,33.1325,7.0182,30.3741
2023-07-31 14:30,651.812,1267.54,481.208,24.5446,18.9158,37.923,19.1332,15.2987,0,9.27294,0,-0.334503,1,1,88.26943,0,0,326.58693,0,0,-20.251477,0,0,0,1.72901,222.331,0.538153,88.2694,326.587,-20.2515,0.481291,5.85285,26.1043,7.01674,28.4249
2023-07-31 15:00,598.215,1159.63,433.055,24.6908,18.9557,37.426,19.4556,15.2993,0,9.37939,0,-0.328022,0,0,81.75309,0,0,282.62671,0,0,-22.426149,0,0,0,2.19093,237.675,0.533086,81.7531,282.627,-22.4261,0.416566,5.87229,28.2984,7.00213,27.5144
2023-07-31 15:30,484.514,945.376,338.008,24.6006,19.0045,37.2544,19.4042,15.2989,0,9.42129,0,-0.158215,0,0,13.81714,0,0,180.73541,0,0,-17.003596,0,0,0,1.86894,239.874,0.370242,13.8171,180.735,-17.0036,0.266364,5.89491,22.8985,6.98982,25.4626
2023-07-31 16:00,395.472,778.702,252.851,24.7646,19.0279,35.5577,20.1249,15.2992,0,9.31425,0,-0.264083,0,0,4.961169,0,0,258.3611,0,0,-18.057938,0,0,0,1.9674,276.934,0.47851,4.96117,258.361,-18.0579,0.380828,5.9086,23.9665,6.97062,23.2373
2023-07-31 16:30,341.809,671.338,209.39,24.4146,18.9836,37.6129,19.0799,15.3023,0,8.69885,0,-0.0539584,0,0,-6.06994,0,0,81.2635,0,0,-7.57483,0,0,0,0.994263,260.893,0.216215,-6.06994,81.2635,-7.57483,0.119743,5.89837,13.4732,6.93339,21.9028
2023-07-31 17:00,372.889,741.528,226.568,25.1281,19.0012,34.6308,20.8614,15.3043,0,8.41513,0,-0.0454731,1,1,33.8393,0,0,124.5681,1,1,-9.73145,1,1,1,0.583253,283.523,0.198725,33.8393,124.568,-9.73145,0.18368,5.91001,15.6415,6.91262,22.4567
2023-07-31 17:30,277.132,557.539,143.713,24.9102,18.9778,36.3367,20.0551,15.3068,0,8.11955,0,-0.0153208,1,1,-4.1779,0,0,120.3164,0,0,-7.5328018,0,0,0,1.43942,112.528,0.115317,-4.1779,120.316,-7.5328,0.177373,5.90715,13.44,6.88102,19.5247
2023-07-31 18:00,204.987,411.254,79.1021,24.6668,18.931,39.719,18.7158,15.3063,0,7.51893,0,-0.0346113,1,1,-6.21506,0,0,122.613,0,0,-7.3552,0,0,0,1.46428,129.883,0.173316,-6.21506,122.613,-7.3552,0.180716,5.896,13.2512,6.84336,16.5793
2023-07-31 18:30,125.032,252.868,11.2029,24.4702,18.8693,40.6909,18.199,15.3086,0,6.85465,0,-0.0482602,0,0,-16.59118,0,0,73.89661,0,0,-3.613835,0,0,0,1.65012,145.574,0.204634,-16.5912,73.8966,-3.61384,0.108894,5.87957,9.49341,6.80192,11.9535
2023-07-31 19:00,54.104,114.587,-43.9587,23.8,18.7894,41.5008,17.2434,15.3101,0,6.11495,0,-0.0678146,0,0,-50.1659,0,0,46.97727,0,0,-0.27207,0,0,0,2.32828,151.371,0.242352,-50.1659,46.9773,-0.27207,0.0691805,5.85672,6.12879,6.75592,6.15765
2023-07-31 19:30,7.3571,23.512,-72.5671,22.8683,18.6871,42.8252,15.9319,15.31,0,5.24274,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-62.4542,26.336,3.79408,0.0387483,5.82598,2.0319,6.70434,0.953951
2023-07-31 20:00,0,0,-74.1946,22.1772,18.5594,43.835,15.0076,15.3084,0,4.25443,0,-0.0298715,0,0,-29.694,0,0,21.1761,0,0,1.45765,0,0,0,2.73186,143.397,0.160518,-29.694,21.1761,1.45765,0.0311357,5.78637,4.32872,6.64651,0
2023-07-31 20:30,0,0,-68.7547,22.0422,18.3962,44.326,14.7546,15.304,0,3.13432,0,-0.182788,1,1,-71.6676,0,0,28.5913,0,0,7.50809,0,0,0,3.08188,154.312,0.396722,-71.6676,28.5913,7.50809,0.042033,5.73442,-1.77367,6.57996,0
2023-07-31 21:00,0,0,-68.8802,21.553,18.2337,47.5192,13.499,15.3012,0,1.96195,0,-0.288785,0,0,-96.1281,0,0,45.5201,0,0,7.85296,0,0,0,3.07248,157.657,0.498226,-96.1281,45.5201,7.85296,0.0668889,5.68289,-2.17007,6.51402,0
2023-07-31 21:30,0,0,-69.748,20.955,18.13,49.8197,12.4428,15.2958,0,1.25937,0,-0.104887,0,0,-48.5029,0,0,12.22486,0,0,3.23195,0,0,0,2.32368,165.99,0.29998,-48.5029,12.2249,3.23195,0.0179533,5.65195,2.42,6.46334,0
2023-07-31 22:00,0,0,-66.7317,20.3804,18.0205,51.9532,11.4995,15.2912,0,0.721217,0,-0.0995595,1,1,-46.0829,0,0,10.99974,0,0,3.94619,0,0,0,2.71202,157.844,0.292006,-46.0829,10.9997,3.94619,0.0161451,5.61906,1.67287,6.41146,0
2023-07-31 22:30,0,0,-60.4933,19.8071,17.8945,55.3192,10.3213,15.2859,0,0.00408935,0,-0.0942196,1,1,-45.7215,0,0,21.41114,0,0,5.50079,0,0,0,2.67711,163.48,0.283817,-45.7215,21.4111,5.50079,0.0314093,5.58051,0.0797191,6.35575,0
2023-07-31 23:00,0,0,-47.9322,19.6042,17.7993,56.4767,9.92821,15.2807,0,-0.474473,0,-0.0472891,0,0,-25.56197,0,0,7.40287,1,1,0.74119,0,0,0,2.33608,164.097,0.201054,-25.562,7.40287,0.74119,0.0108576,5.55268,4.81149,6.308,0
2023-07-31 23:30,0,0,-38.6102,19.2365,17.7044,58.5417,9.24337,15.2761,0,-0.858632,0,-0.0294356,0,0,-22.43539,0,1,8.17729,2,2,1.763446,1,2,2,2.02567,154.742,0.158576,-22.4354,12.5551,5.17596,0.0184077,5.52498,0.349019,6.26057,0
2023-08-01 00:00,0,0,-38.776,18.9706,17.6157,60.2778,8.7107,15.2707,0,-1.27914,0,-0.0041743,1,1,-7.49719,0,0,7.93754,1,1,0.8495382,0,0,2,1.45196,169.607,0.0597151,-7.49719,7.93754,5.31245,0.0116346,5.49946,0.187012,6.24109,0
2023-08-01 00:30,0,0,-32.6223,18.7819,17.5209,61.3815,8.3695,15.2658,0,-1.65393,0,-0.0028784,1,1,-2.883005,2,2,8.31876,1,1,-0.490706,2,2,2,1.62743,157.807,0.0495901,-35.1999,8.31876,5.47166,0.0121912,5.47187,0.00020582,6.22013,0
2023-08-01 01:00,0,0,-46.9286,18.2793,17.4201,65.0977,7.32977,15.2605,0,-2.08921,0,0.00137641,1,1,-12.082225,2,2,13.5908,1,1,3.935966,1,1,2,1.8788,154.32,0.034271,-33.0392,13.5908,5.55458,0.0199078,5.44226,-0.112312,6.19771,0
2023-08-01 01:30,0,0,-34.7135,18.0133,17.3064,69.2588,6.34896,15.2552,0,-2.61831,0,-0.0626564,0,0,-40.4019,0,0,20.91701,0,0,12.13155,0,0,0,2.34316,163.009,0.231072,-40.4019,20.917,12.1316,0.0306313,5.4083,-6.72325,6.17214,0
2023-08-01 02:00,0,0,-33.478,17.8688,17.2263,74.6477,5.1886,15.2498,0,-3.00177,0,-0.0948336,0,0,-34.11113,0,0,25.7807,0,0,9.76793,0,0,0,2.42228,166.979,0.284275,-34.1111,25.7807,9.76793,0.0377486,5.38585,-4.38208,6.15485,0
2023-08-01 02:30,0,0,-32.0797,17.7607,17.1752,77.9638,4.47933,15.2465,0,-3.06292,0,-0.0655109,0,0,-29.79895,0,0,15.0518,0,0,7.61384,0,0,0,2.06709,159.342,0.236304,-29.799,15.0518,7.61384,0.0220368,5.37329,-2.24055,6.1447,0
2023-08-01 03:00,0,0,-33.6885,17.2913,17.129,80.5326,3.84168,15.2359,0,-3.08617,0,-0.031705,0,0,-24.6423,0,1,0.80769,2,2,8.02011,0,1,1,1.97954,166.171,0.164303,-24.6423,7.25592,8.02011,0.0106183,5.3624,-2.65771,6.13575,0
2023-08-01 03:30,0,0,-36.3628,16.6557,17.0916,82.3665,3.34236,15.2321,0,-3.0474,0,-0.00368339,0,0,-19.00849,0,1,-6.96785,2,2,14.2939,1,2,2,1.62808,134.399,0.0559673,-19.0085,6.85644,5.38508,0.0100276,5.3545,-0.0305836,6.12896,0
2023-08-01 04:00,0,0,-47.2147,16.4987,17.0371,82.9177,3.20574,15.2287,0,-3.12448,0,-0.00373491,2,2,-13.76616,1,1,-20.93393,1,1,9.30333,1,1,2,2.54431,126.919,0.0563486,-13.7662,-20.9339,5.40384,-0.0306114,5.34077,-0.063065,6.11799,0
2023-08-01 04:30,0,0,-36.209,16.7424,16.9594,84.4781,2.95836,15.225,0,-3.37196,0,-0.0538386,0,0,-30.61327,0,0,10.45472,0,0,5.16088,0,0,0,2.49151,140.668,0.214013,-30.6133,10.4547,5.16088,0.0152914,5.31917,0.158288,6.10134,0
2023-08-01 05:00,9.99101,15.8599,-6.45858,16.8578,16.9267,82.9425,3.27494,15.2214,0,-3.48107,0,-0.0425854,0,0,-22.70714,0,0,-0.1736,0,0,8.01504,0,0,0,2.0433,133.757,0.19031,-22.7071,-0.1736,8.01504,-0.000253941,5.31284,-2.7022,6.09572,1.29663
2023-08-01 05:30,17.0891,30.8187,0.623192,16.6893,16.9321,80.9927,3.61047,15.2192,0.0100098,-3.20432,0,-0.0392677,0,0,-18.93998,0,0,-15.39396,0,0,5.236686,0,0,0,2.0174,119.653,0.18266,-18.94,-15.394,5.23669,-0.0225145,5.31945,0.082762,6.09943,2.18069
2023-08-01 06:00,29.257,55.9675,10.8841,16.4908,16.9379,83.1793,3.15505,15.2178,0.0100098,-2.83871,0,-0.0873086,0,0,-23.94365,0,0,12.40196,1,1,6.243152,0,0,0,2.54005,126.429,0.272292,-23.9437,12.402,6.24315,0.0181351,5.32619,-0.916959,6.10325,3.62488
2023-08-01 06:30,33.9724,64.932,15.0661,16.7214,16.9435,84.0699,3.03212,15.2169,0,-2.56269,0,-0.0408924,0,0,-2.67867,0,0,19.77049,1,1,-2.51373,0,0,0,1.86906,144.953,0.186445,-2.67867,19.7705,-2.51373,0.0289163,5.33287,7.8466,6.10701,4.16692
2023-08-01 07:00,103.959,203.376,72.7276,17.0337,16.974,84.2249,3.06269,15.2169,0.0100098,-2.19011,0,-0.0761801,0,0,2.05702,0,0,24.6473,0,0,-3.38174,0,0,0,2.37283,135.545,0.2546,2.05702,24.6473,-3.38174,0.03606,5.34805,8.72979,6.11687,10.8667
2023-08-01 07:30,83.3905,163.348,55.3862,17.4904,17.0422,84.4756,3.10236,15.2179,0,-1.53574,0,-0.0973369,0,0,12.144479,2,2,40.3542,0,0,-5.59098,0,0,0,1.72057,128.429,0.288079,-18.8419,40.3542,-5.59098,0.0590658,5.37615,10.9671,6.13597,9.13274
2023-08-01 08:00,90.7635,183.674,61.9411,17.6456,17.1115,84.4127,3.14557,15.2208,0,-0.873924,0,-0.0564561,0,0,8.43794,1,1,29.20043,0,0,-6.213218,0,0,0,1.78704,133.287,0.219434,8.43794,29.2004,-6.21322,0.0427466,5.40472,11.6179,6.15535,9.79621
2023-08-01 08:30,150.123,305.874,112.723,18.0465,17.1865,84.7798,3.14998,15.2236,0.0699463,-0.245637,0,0.030871,1,1,11.994832,2,2,41.4573,1,1,-11.18151,0,0,0,0.0629248,153.484,0.162351,-4.67642,41.4573,-11.1815,0.0607129,5.43534,16.6169,6.17614,14.3574
2023-08-01 09:00,232.759,466.192,179.618,18.7124,17.31,85.4252,3.14499,15.2282,0.0100098,0.633098,0,-0.172589,0,0,48.1444,0,0,97.2483,0,0,-19.80242,0,0,0,1.73818,153.641,0.384311,48.1444,97.2483,-19.8024,0.142509,5.48285,25.2853,6.20885,19.2098
2023-08-01 09:30,193.61,395.387,152.509,19.0766,17.4445,87.1091,2.84562,15.2345,0.130005,1.70446,0,-0.125836,1,1,48.5035,1,1,131.1416,1,1,-23.57541,1,1,1,1.15593,172.285,0.328406,48.5035,131.142,-23.5754,0.192244,5.53442,29.1098,6.24429,17.1288
